hour,day_of_week,is_weekend,is_night,log_amount,near_limit,is_p2p,is_merchant,is_bill,velocity_1h,velocity_24h,sender_pagerank,sender_in_degree,sender_out_degree,receiver_pagerank,receiver_in_degree,is_fraud
13,2,0,0,7.600547396514665,0,1,0,0,1,1,0.00021505664174624922,12,8,0.00020199085853767206,9,0
13,2,0,0,5.541302760075785,0,0,1,0,1,1,4.879675305671387e-05,4,9,9.664535860194053e-05,10,0
13,2,0,0,6.2332139314143085,0,0,1,0,1,2,0.00012834518375863069,10,16,0.0003156530439373041,13,0
13,2,0,0,4.307033655632451,0,1,0,0,1,1,0.00037979098906986916,19,6,0.00022227659175471737,12,0
13,2,0,0,5.937588974138664,0,1,0,0,1,1,0.00018160059938699752,15,7,0.00015790638631152506,10,0
14,2,0,0,6.10358714824493,0,0,1,0,1,1,0.0002919782949605547,13,11,7.638254193769665e-05,12,0
14,2,0,0,7.932484185658882,0,1,0,0,1,1,0.0002643707971845159,9,9,0.00018141915495207528,14,0
14,2,0,0,6.72106418967024,0,1,0,0,1,1,0.00022659560436523836,8,4,0.00027134871513693614,6,0
14,2,0,0,4.799502655448181,0,0,0,1,1,1,0.0004834674613153432,10,8,6.447185020617196e-05,8,0
14,2,0,0,4.647750633523209,0,0,0,1,1,2,0.0003606110641568547,13,10,0.00022022212025439166,16,1
14,2,0,0,7.1978244999264165,0,1,0,0,1,2,0.00011784942236362353,11,14,0.0002334502117827234,14,0
14,2,0,0,4.492785055393301,0,0,0,1,1,1,6.801799456863277e-05,5,8,0.00010979957175901876,11,0
14,2,0,0,11.482328168381045,1,1,0,0,1,1,0.0004094022056979707,15,16,0.00033538001527700224,19,1
14,2,0,0,8.294606984756637,0,0,1,0,1,1,7.306667408209098e-05,6,12,0.000504331357260177,23,0
14,2,0,0,5.652138241503862,0,1,0,0,1,1,0.0003689399647795886,16,11,0.0002235261125556906,11,0
14,2,0,0,6.99057873218125,0,1,0,0,1,1,0.0003275378389671736,14,8,0.00044335260011591816,17,0
14,2,0,0,5.660874973644924,0,1,0,0,1,1,0.00010677427667228218,8,10,8.442243763411094e-05,6,0
14,2,0,0,5.187497531442793,0,1,0,0,1,1,0.0001350425097219034,9,11,0.00020335481342401675,8,0
14,2,0,0,6.997550278098352,0,1,0,0,1,1,0.0003322727392550999,19,13,0.00019289530155835275,10,0
14,2,0,0,7.951752974377023,0,1,0,0,1,1,0.00026788974738914037,14,8,0.0003291188661393747,18,1
14,2,0,0,8.795315716648979,0,0,1,0,1,1,0.00012491183908482553,5,7,0.0002680561397550896,12,0
14,2,0,0,6.151135675466618,0,0,1,0,1,1,0.0001553572792434358,10,9,0.00012293804436617838,6,0
14,2,0,0,4.489422577443778,0,0,1,0,1,1,0.00012385007236933478,9,7,0.00033402858556983784,20,1
14,2,0,0,6.660165334763001,0,1,0,0,1,1,0.00045352423601404594,10,12,0.00013953126865312094,9,0
14,2,0,0,5.279898781024019,0,1,0,0,1,1,0.00011451105870256648,11,12,0.00016432251979067212,7,0
14,2,0,0,8.332777443333633,0,0,1,0,1,1,0.00013761148179246234,4,11,0.00023879834478623943,7,0
14,2,0,0,7.06174594600803,0,1,0,0,1,1,0.00010066275106471408,10,6,0.0001307882310646998,12,0
14,2,0,0,7.340699358078586,0,1,0,0,1,1,0.0001988207170301059,12,11,0.0003104710732903419,11,0
14,2,0,0,6.034739530589304,0,1,0,0,1,1,0.00027595885560014567,12,10,8.537777925344563e-05,5,0
14,2,0,0,6.489098542687524,0,0,0,1,1,1,0.00026416022601651246,17,14,0.0003764995149291324,19,0
14,2,0,0,5.468735018839167,0,1,0,0,1,1,0.0001419192710367623,4,15,0.00011643227229694543,9,0
14,2,0,0,6.397679374106692,0,1,0,0,1,1,0.0001886910597490584,7,13,0.0005077301744683811,13,0
14,2,0,0,6.663324248524671,0,1,0,0,1,1,0.0001666324659683164,7,13,0.0001460243754563652,10,0
14,2,0,0,6.968031604856464,0,0,1,0,1,1,8.531730497146286e-05,7,8,0.0004302810944467321,20,0
14,2,0,0,4.965847111306122,0,1,0,0,1,1,9.420474588426719e-05,5,9,0.0001756847662360774,11,0
15,2,0,0,4.4880744141118445,0,0,1,0,1,1,0.00022636421142720696,14,8,8.21896493470654e-05,6,0
15,2,0,0,5.194566665554109,0,0,1,0,1,1,0.00014767394032415767,9,7,0.00014324424136941756,12,0
15,2,0,0,6.697133008221599,0,0,1,0,1,1,0.00023774954612466756,14,10,0.00026393838293641274,9,0
15,2,0,0,5.871723345495433,0,0,1,0,1,1,0.00021413999376650023,11,12,0.00022957255940671674,10,0
15,2,0,0,6.30249076239772,0,0,0,1,1,1,0.0001103803633573853,15,9,0.00017388202127319464,14,0
15,2,0,0,6.583865549560847,0,0,1,0,1,1,9.251703296382143e-05,7,9,0.00011094693969596911,5,0
15,2,0,0,7.062525766688801,0,1,0,0,1,1,0.00022348439115975382,6,10,0.00018774451428677877,10,0
15,2,0,0,7.66436540245272,0,0,0,1,1,1,0.0001085217201352298,4,12,7.174872637717108e-05,5,0
15,2,0,0,7.58935605564171,0,1,0,0,1,1,0.0003653552118201071,14,11,0.00020701468446147794,5,0
15,2,0,0,5.696522853926941,0,0,0,1,1,1,0.0005081677165506878,22,8,0.00016058437894851706,11,0
15,2,0,0,7.828288996647536,0,0,1,0,1,1,0.0002072568111702352,9,5,0.0001682649551516385,11,0
15,2,0,0,7.41975221649227,0,0,1,0,1,1,0.00018396199080978777,12,10,0.00018668155950841796,13,0
15,2,0,0,8.755264763314685,0,0,1,0,1,1,0.00026717505217163054,13,8,0.0002803685865812589,15,0
15,2,0,0,5.91811398035805,0,0,1,0,1,1,6.94799646560709e-05,8,11,0.00026123838151858073,20,1
15,2,0,0,6.936323299299194,0,1,0,0,1,1,0.00016629004034535318,7,14,0.00017437430206044283,9,0
15,2,0,0,6.058515534357592,0,0,1,0,1,1,0.00040895003550646435,25,11,0.00034466294288154663,18,0
15,2,0,0,4.841822087327094,0,0,1,0,1,1,0.00013826172504199761,7,12,8.203886775830043e-05,6,0
15,2,0,0,7.3432580390663045,0,0,1,0,1,1,0.0002642080643413183,10,7,0.00013894710206469396,8,0
15,2,0,0,7.299554093926481,0,1,0,0,1,1,9.867404595701078e-05,6,8,0.0002268766231784644,12,0
15,2,0,0,6.665696456554773,0,1,0,0,1,1,0.00012639762351167468,7,9,0.0002665426821237133,14,0
15,2,0,0,6.50296993977873,0,0,1,0,1,1,0.00012728555796970612,7,11,0.00011774659546706819,7,0
15,2,0,0,6.49792063835603,0,1,0,0,1,1,0.00016941699369138163,11,13,0.00013928968673872257,8,0
15,2,0,0,4.731890938767248,0,0,0,1,1,1,0.00015144474604363896,8,12,0.00012541777601420963,12,0
15,2,0,0,6.023641278803203,0,1,0,0,1,1,7.911843633061136e-05,4,7,0.00033028188626290413,11,0
15,2,0,0,6.4444491711841225,0,1,0,0,1,1,0.00023193451779120606,11,19,0.00013769443536175777,7,0
15,2,0,0,6.564264469701778,0,1,0,0,1,1,0.00017242733626934576,11,12,0.00018696780963640709,11,0
15,2,0,0,5.024603943323652,0,1,0,0,1,1,0.00017973804042398394,6,12,7.831355530198412e-05,6,0
15,2,0,0,5.797212099446062,0,1,0,0,1,1,0.0002035473098211148,13,9,0.00019264692966729279,12,0
15,2,0,0,6.9304556645029125,0,0,1,0,1,1,0.00016200050735862547,10,13,0.00014442062914281828,11,0
15,2,0,0,5.516729743486345,0,1,0,0,1,1,0.00012907637702237222,10,12,0.0001454487911474224,8,0
16,2,0,0,6.885734593612868,0,1,0,0,1,1,0.00029886509769847067,21,10,0.00020935953671731805,10,0
16,2,0,0,7.972624624085289,0,1,0,0,1,1,0.00018587413089818987,8,5,0.00020059551465548053,6,0
16,2,0,0,7.290858888674137,0,1,0,0,1,1,0.0007428401905081466,15,12,0.00013659421492747493,10,0
16,2,0,0,5.893217559100934,0,0,1,0,1,1,0.00022045422455105573,11,13,0.00024334331202239013,8,0
16,2,0,0,6.9444728619172995,0,1,0,0,1,1,0.000267173764006824,7,9,0.0002560904943730397,11,0
16,2,0,0,6.627048820266781,0,0,1,0,1,1,0.0002373402808077299,14,8,0.0005175254609380593,11,0
16,2,0,0,3.892840186011372,0,0,0,1,1,1,0.00010308709726749836,7,9,0.0002838998830416476,15,0
16,2,0,0,5.782162261982253,0,0,1,0,1,1,8.536147146437547e-05,8,13,0.00014083581441942888,8,0
16,2,0,0,7.883962617383162,0,1,0,0,1,1,0.0002212003235192748,7,18,0.00013826172504199761,7,0
16,2,0,0,6.313656736022325,0,0,0,1,1,1,0.0002311280096438287,12,12,0.00022137579365341187,13,0
16,2,0,0,7.217003129348479,0,0,1,0,1,1,0.00027995028669788706,15,10,0.0001563235142954507,11,0
16,2,0,0,8.520611342874705,0,1,0,0,1,1,0.00037527359436973374,16,9,0.00041253063523552204,9,0
16,2,0,0,5.56152742707533,0,1,0,0,1,1,0.00018974832954201298,6,11,8.095362344403501e-05,6,0
16,2,0,0,7.875301704536945,0,1,0,0,1,1,0.00015382048432876447,12,14,0.00015681002633256605,9,0
16,2,0,0,4.747797584237848,0,1,0,0,1,1,8.824437757362892e-05,7,18,0.0002753071151016889,18,0
16,2,0,0,7.0950146248057155,0,0,1,0,1,1,0.0001563235142954507,11,14,0.00018336488960992396,13,0
16,2,0,0,5.9156628336917,0,1,0,0,1,2,0.0001349902846919944,8,12,0.00017416298477118238,8,0
16,2,0,0,6.348299478248079,0,0,1,0,1,1,0.00041809462441315344,15,16,0.00016095892322671272,10,0
16,2,0,0,6.920829438469409,0,0,1,0,1,1,0.00014000345672198527,7,8,0.00027341095057622795,17,0
16,2,0,0,6.240509735944845,0,0,0,1,1,1,0.00022304882116488633,7,15,0.00017162489747649194,12,0
16,2,0,0,6.407902565367077,0,0,1,0,1,1,0.00021362121006109763,12,11,0.00014801587818208593,8,0
16,2,0,0,7.026444570531236,0,0,1,0,1,1,0.00015137013451107265,8,14,0.0001720619460914419,12,0
16,2,0,0,7.355072251112862,0,1,0,0,1,1,0.00016449856141121546,6,12,0.0005383445996673166,20,1
16,2,0,0,6.094855624695163,0,1,0,0,1,3,0.00011784942236362353,11,14,0.00019995017333947372,12,0
16,2,0,0,4.267176792994939,0,0,1,0,1,1,9.870185277098987e-05,9,9,0.0003093247336437689,17,0
16,2,0,0,9.19688424298785,0,1,0,0,1,1,0.0002177712179082489,15,6,0.00023735888622271158,11,1
16,2,0,0,6.987582578841692,0,1,0,0,1,2,9.420474588426719e-05,5,9,0.00010384000596310511,6,0
16,2,0,0,6.484497821614225,0,1,0,0,1,1,0.00014506116033898337,7,11,0.00036053209492650643,20,1
16,2,0,0,6.360974271733167,0,1,0,0,1,1,0.0001378458840118799,13,14,7.30148961040104e-05,6,0
16,2,0,0,8.288966744044888,0,1,0,0,1,1,0.00017376028270703486,8,7,0.00020350041417051804,13,0
16,2,0,0,6.511076458154591,0,0,0,1,1,1,0.00020439909619973697,8,10,0.0001519514073418666,10,0
17,2,0,0,8.058599421453081,0,1,0,0,1,1,6.859657293033717e-05,6,14,0.0003170500537291523,17,0
17,2,0,0,4.904014725645983,0,1,0,0,1,1,0.00021019224037615339,8,15,0.0002694250812853039,15,0
17,2,0,0,6.573065452923014,0,0,1,0,1,1,0.0001380312162649331,7,12,0.00013728241411963476,7,0
17,2,0,0,5.836476016381666,0,1,0,0,1,1,0.00013790702948796065,5,14,0.00011477166344521217,6,0
17,2,0,0,7.111585523263478,0,1,0,0,1,1,0.00012472969538646626,5,13,0.00020401484649517365,12,0
17,2,0,0,6.081853546835663,0,1,0,0,1,1,0.00019654051535247777,15,16,0.0006862089997581645,28,1
17,2,0,0,5.492608665955218,0,1,0,0,1,1,0.00022406950141516815,10,19,0.0004518501971005975,17,1
17,2,0,0,7.305947335790377,0,1,0,0,1,1,0.0001454975963841832,10,9,0.00010648618843789883,5,0
17,2,0,0,6.5476315376296395,0,1,0,0,1,1,0.000331950317886283,8,16,0.0001242611306972384,7,0
17,2,0,0,6.107267846601526,0,0,1,0,1,1,0.00013892734169500346,9,13,0.00024991293498861233,14,1
17,2,0,0,7.473199761312254,0,1,0,0,1,1,0.0001976580941797675,13,9,0.00016863729644334783,9,0
17,2,0,0,5.646682882615628,0,0,0,1,1,1,0.00015392561654926012,8,6,0.00035089852225387414,24,0
17,2,0,0,7.605357521002321,0,0,1,0,1,1,0.00028749939403571116,11,14,0.000269261052171887,11,0
17,2,0,0,6.359608470149864,0,1,0,0,1,1,0.00016008903805744793,6,10,0.00022409151486055894,18,1
17,2,0,0,8.167981754658605,0,0,1,0,1,1,0.00038757500064207236,9,9,0.00021594392308040106,11,0
17,2,0,0,5.36653660552518,0,0,1,0,1,1,0.00012027314878253495,5,9,0.0001667880786139905,15,0
17,2,0,0,6.103698883833949,0,1,0,0,1,1,0.00014407792265886006,9,11,0.00010868292831596944,11,0
17,2,0,0,6.933345049981133,0,0,1,0,1,1,0.0001617977112556682,10,7,0.00019785064269737642,8,0
17,2,0,0,5.754507274147812,0,1,0,0,1,1,0.0001508675533397646,5,12,0.0003848258067370651,15,0
17,2,0,0,8.454300248904502,0,0,1,0,1,1,9.460605667176717e-05,9,6,0.00033085267931301466,13,0
17,2,0,0,7.870872343207792,0,1,0,0,1,1,0.00022503017363475607,7,15,0.00023237845020879772,10,0
17,2,0,0,4.949327105367852,0,1,0,0,1,1,7.638254193769665e-05,12,10,0.0003156794331802826,18,0
17,2,0,0,5.358659595554198,0,1,0,0,1,1,0.0003309207576539826,10,12,0.00019279079339842427,13,0
17,2,0,0,6.726353299247566,0,1,0,0,1,1,0.0001401292694763486,10,14,0.00010540230155728648,5,0
17,2,0,0,6.277733121041256,0,1,0,0,1,1,0.0002667280363780028,13,10,0.00029401094186323865,13,0
17,2,0,0,5.0875346049320465,0,1,0,0,1,1,0.00016058437894851706,11,13,9.658712605538175e-05,13,0
17,2,0,0,7.172838919515697,0,0,1,0,1,1,0.00018546486936486762,11,8,0.00026150558762908746,19,0
17,2,0,0,4.6290820060344045,0,0,0,1,1,1,0.00014133209187570323,8,12,0.00017879144402520314,14,0
17,2,0,0,11.25979066677509,0,1,0,0,1,1,0.00029405858379668833,15,7,0.00017463138137647035,9,1
17,2,0,0,6.460811710927432,0,0,1,0,1,1,0.00017083710230308326,8,10,0.00019212411998624854,5,0
17,2,0,0,6.758767912945093,0,0,1,0,1,1,0.00021637957452517765,11,10,0.00015802454523233136,9,0
17,2,0,0,7.640055862737792,0,1,0,0,1,1,0.00014239356418801195,8,9,0.0001633832128082487,13,0
17,2,0,0,5.68391984555995,0,1,0,0,1,1,0.000224756587412792,16,13,0.00019816555615051275,12,0
17,2,0,0,6.0963424463252265,0,1,0,0,1,2,7.352796740810785e-05,4,7,0.0003971692731859433,20,1
17,2,0,0,7.073108687545937,0,1,0,0,1,1,0.00024212472205738434,10,7,0.00014744379270318953,12,0
17,2,0,0,6.565602941085725,0,0,1,0,1,1,0.00020962349380019275,11,8,0.00012875555619641443,9,0
17,2,0,0,6.772737067304049,0,1,0,0,1,1,0.00017078718805917545,7,16,7.671770767157888e-05,8,0
17,2,0,0,5.529111576792769,0,0,1,0,1,1,0.00014042110865880301,6,18,0.000214632317666673,9,0
17,2,0,0,6.357998233547382,0,1,0,0,1,1,0.00012264113481740704,9,9,0.00028403092875265476,12,0
17,2,0,0,7.134707567838177,0,0,1,0,1,1,0.00017856391302922811,5,14,0.00015899872827230215,8,0
18,2,0,0,8.249948838664402,0,0,1,0,1,1,0.0001746791378881029,11,13,0.00028340975266697387,12,0
18,2,0,0,5.471892450893752,0,0,1,0,1,1,6.462284932558417e-05,5,12,4.900407809084669e-05,5,0
18,2,0,0,4.918739279391719,0,1,0,0,1,1,0.00038327628039064624,13,15,0.00012785389285645455,6,0
18,2,0,0,6.006821030428672,0,1,0,0,1,1,0.00036655609684386266,14,12,0.00014457568405637348,12,0
18,2,0,0,6.571149033382122,0,1,0,0,1,1,6.752513557217888e-05,5,11,0.0001906783897818115,10,0
18,2,0,0,6.444687540737514,0,1,0,0,1,1,9.908178006369929e-05,7,15,0.0001237984805776486,9,0
18,2,0,0,7.637229567177077,0,0,1,0,1,2,0.000149153905523591,8,11,0.0002670902630361982,11,0
18,2,0,0,6.78301937808058,0,1,0,0,1,1,0.00021966070226845188,9,9,0.00027059315540700315,13,0
18,2,0,0,8.807949034989642,0,1,0,0,1,1,0.000294358801644509,6,15,0.0002536472756650093,12,0
18,2,0,0,4.704653464473042,0,1,0,0,1,1,0.00015790638631152506,10,11,0.0002873798570612522,10,0
18,2,0,0,7.4936735328242285,0,0,0,1,1,1,0.00012927794313560004,9,11,0.00027239087416246026,13,0
18,2,0,0,6.671716439682195,0,1,0,0,1,1,0.00017095056579516388,10,15,0.0001465874426881606,6,0
18,2,0,0,6.9680504347658925,0,0,1,0,1,1,0.00030233095339565454,12,12,0.0002607844273219519,7,0
18,2,0,0,6.691934848047708,0,1,0,0,1,1,0.0003253111486873651,11,7,0.0001569520803007691,9,0
18,2,0,0,6.678090510677662,0,1,0,0,1,1,0.00010798787922851657,11,13,6.0896307423271946e-05,8,0
18,2,0,0,5.6674642119820895,0,0,1,0,1,1,0.0002307317570840668,10,12,0.0004420795628254762,15,0
18,2,0,0,6.938720858239017,0,0,0,1,1,1,0.00010369765650295761,13,10,0.0001553400556622575,9,0
18,2,0,0,7.705235447474061,0,1,0,0,1,1,8.644505486197835e-05,6,12,0.00014080159716261842,11,0
18,2,0,0,6.3561076606958915,0,1,0,0,1,1,0.0002396338725524164,12,11,0.0005577476783701331,11,0
18,2,0,0,8.51156739626467,0,0,1,0,1,1,0.00019397293183870436,10,12,0.00016238949562608342,8,0
18,2,0,0,6.590342256138836,0,0,1,0,1,2,0.0003151718512675321,12,11,0.0007162910001131115,20,1
18,2,0,0,6.872822160942021,0,1,0,0,1,2,0.00017012819387313317,9,7,0.0002419960397899839,8,0
18,2,0,0,5.516207140913698,0,1,0,0,1,1,0.00016645240736111995,7,10,0.00016431366540619997,12,0
18,2,0,0,5.2077907273484785,0,0,0,1,1,1,7.989703962260518e-05,5,15,0.0001116304829122659,7,0
18,2,0,0,6.15515528976446,0,1,0,0,1,2,0.00013513778803877328,7,6,0.0002473171319295533,13,0
18,2,0,0,7.210360446091773,0,0,1,0,1,1,0.00011103195295429382,8,6,0.0001402979565590382,10,0
18,2,0,0,5.330397260011448,0,0,1,0,1,1,8.166575353804212e-05,4,12,0.0002467397399146878,15,0
18,2,0,0,8.457092807163276,0,1,0,0,1,1,5.996381162792049e-05,4,12,9.597648783909708e-05,6,0
18,2,0,0,11.311068163571052,0,1,0,0,1,1,0.00020335857862831096,13,12,0.0001650675174786755,12,1
18,2,0,0,7.637398309779923,0,0,1,0,1,1,8.346430978556563e-05,6,11,0.0002358205312915957,10,0
18,2,0,0,5.3778214676606355,0,0,0,1,1,1,0.00042500013506894754,13,11,0.00032159610532136654,11,0
18,2,0,0,6.2251918919618365,0,1,0,0,1,1,9.266523674192594e-05,6,10,0.00019976887133024736,11,0
18,2,0,0,3.6425737012374246,0,0,1,0,1,1,0.0003188791470754563,9,12,7.136188453150748e-05,11,0
18,2,0,0,7.691620292462956,0,0,1,0,1,1,0.00017685905082924928,12,10,0.0001644670241728143,9,0
18,2,0,0,7.749374187460639,0,0,0,1,1,1,0.0002528147929664085,14,17,0.0002544867555263476,11,0
18,2,0,0,4.733475446141015,0,1,0,0,1,1,0.00024217546449448142,11,14,0.0002374928992793308,9,0
18,2,0,0,4.382401564378955,0,1,0,0,1,2,0.00016570632462267252,10,11,0.00022001980174611525,19,0
18,2,0,0,6.381460624312215,0,1,0,0,1,1,0.0003868149515221988,10,9,0.000182375960382896,13,0
18,2,0,0,6.38563275147385,0,0,1,0,1,1,0.0002109729469685126,15,9,0.00022787715437268833,17,1
18,2,0,0,5.9140974235315396,0,0,0,1,1,1,0.00012073422134106996,9,16,0.00032195958102791407,10,0
18,2,0,0,11.008937108767295,0,1,0,0,1,1,0.00029163793281716355,19,13,9.960447029488443e-05,3,1
19,2,0,0,7.025271612409976,0,0,0,1,1,1,0.0002536472756650093,12,8,0.0001683847183378598,10,0
19,2,0,0,7.284196575049309,0,1,0,0,1,1,0.00010748501969423487,6,14,0.0003122339741417177,6,0
19,2,0,0,9.773965255594282,0,1,0,0,1,1,0.00017217392641650256,8,7,0.0002200691069143618,14,0
19,2,0,0,6.911259133308814,0,0,1,0,1,2,0.00020780643343832388,10,12,0.000129158388748242,9,0
19,2,0,0,6.557431551870176,0,0,1,0,1,2,0.0001454975963841832,10,9,0.00031457567105354193,15,0
19,2,0,0,7.2653667842103955,0,1,0,0,1,1,0.0002084487418414481,6,14,0.00028968954129805617,12,0
19,2,0,0,6.249743555190446,0,1,0,0,1,1,0.0002393396755185832,8,10,0.0002634734712454037,15,0
19,2,0,0,7.0387659973749965,0,0,1,0,1,1,0.00027809767261436215,15,11,0.00014157041597687072,9,0
19,2,0,0,6.793847225874017,0,1,0,0,1,1,0.00020338456994386934,9,16,0.00010446451058654946,4,0
19,2,0,0,6.948753258016209,0,1,0,0,1,1,0.0001986758176853964,16,7,0.00035876354597621536,10,0
19,2,0,0,7.559554284946702,0,0,1,0,1,1,0.00022055592454236502,14,13,0.0002200691069143618,14,0
19,2,0,0,7.02235993560568,0,0,1,0,1,1,0.00047500113516106454,14,5,0.00024087662558892504,13,0
19,2,0,0,4.720193862556873,0,0,1,0,1,1,0.0002804755695688692,19,9,0.0004975271929876137,12,0
19,2,0,0,5.2999160879117335,0,1,0,0,1,1,0.00021958873328319754,15,9,0.00020935953671731805,10,0
19,2,0,0,7.863970322579882,0,1,0,0,1,1,0.0002260226964425226,8,7,0.00038890388874620495,14,0
19,2,0,0,6.341293611394459,0,0,0,1,1,1,9.074497966747033e-05,4,11,9.905886379584259e-05,6,0
19,2,0,0,6.275966568553132,0,1,0,0,1,1,0.00012727827186096076,6,11,0.00012748235516522015,8,0
19,2,0,0,7.865195631701181,0,0,0,1,1,1,0.00025346486692625616,11,8,0.000390648337334209,11,0
19,2,0,0,5.038509830862235,0,0,1,0,1,1,0.000390648337334209,11,8,0.00022013496922085023,21,0
19,2,0,0,6.847580555946067,0,1,0,0,1,1,0.00033968967176436793,12,15,8.824437757362892e-05,7,0
19,2,0,0,7.734659451717112,0,0,1,0,1,1,0.0002433276377109008,9,6,0.0002239150133757439,11,0
19,2,0,0,7.523184131736772,0,1,0,0,1,1,0.00028357284911118984,9,10,0.00031734487518759986,12,0
19,2,0,0,8.646094632336865,0,0,1,0,1,1,0.00020841166857619707,7,11,0.00025607084099373484,9,0
19,2,0,0,6.239125085835267,0,0,1,0,1,1,0.00014495754603755304,10,11,0.00017139496628071718,11,0
19,2,0,0,5.492402790262234,0,0,0,1,1,1,0.0003317526979009746,11,11,0.0002500777692463062,9,0
19,2,0,0,5.661987784999155,0,1,0,0,1,1,0.0003229217003905152,8,8,0.00020481722795500265,9,0
19,2,0,0,6.478402109545419,0,1,0,0,1,1,0.00015656341618737723,9,10,0.00020670264148828433,11,0
19,2,0,0,7.107294425393157,0,0,0,1,1,1,0.00020377734465488589,14,15,7.3267298586519e-05,6,0
19,2,0,0,7.06194310097676,0,1,0,0,1,1,0.00016392747159890236,10,13,0.00012193527416080356,7,0
19,2,0,0,11.16986337759766,0,0,0,1,1,1,0.0004047132661121086,15,17,0.00017327530723529504,9,1
19,2,0,0,7.301039837814468,0,1,0,0,1,1,0.0003389829566050255,18,15,0.00041564867616539425,14,0
19,2,0,0,5.625388407228189,0,0,0,1,1,1,0.0001890685436422438,7,19,0.0002507395261185801,14,1
19,2,0,0,6.7279705018401526,0,1,0,0,1,1,0.0002923387182622204,14,10,0.00028357284911118984,9,0
19,2,0,0,5.302757494574058,0,1,0,0,1,1,0.00024484243693950714,8,12,0.0002679042989092178,10,0
19,2,0,0,7.769311011116041,0,0,1,0,1,1,0.00011468542975488267,7,7,9.742613491216245e-05,8,0
19,2,0,0,6.181940268157806,0,1,0,0,1,1,0.0004277992082621318,16,8,0.00020780643343832388,10,0
19,2,0,0,5.249022074823159,0,0,1,0,1,1,0.0001223219890602172,8,11,0.00023796241647121278,12,0
20,2,0,0,6.35914124915449,0,1,0,0,1,1,0.000336856622601147,20,8,0.00018202736903933712,11,0
20,2,0,0,7.586813677098981,0,0,1,0,1,1,0.00018919410793208537,8,15,0.00026445124417676596,17,0
20,2,0,0,7.889717639784689,0,1,0,0,1,1,0.0003928204661507017,15,12,0.00025306546469442467,13,0
20,2,0,0,4.532169293103601,0,1,0,0,1,1,6.151200705491113e-05,5,6,0.00019241894349734126,10,0
20,2,0,0,6.255097237552238,0,1,0,0,1,1,0.0003011667258177827,11,13,0.0001196505968448336,6,0
20,2,0,0,7.921234425672389,0,1,0,0,1,1,0.00022293007347822373,15,14,0.00016659169946644102,12,0
20,2,0,0,4.71483144019761,0,1,0,0,1,1,0.00017479396632025555,11,8,0.00014906551009884943,14,0
20,2,0,0,5.815919974593051,0,1,0,0,1,1,0.0001402979565590382,10,8,8.987912518969426e-05,8,0
20,2,0,0,6.8369572076734215,0,1,0,0,1,1,0.0001561699281469613,11,12,0.00012748235516522015,8,0
20,2,0,0,5.973529674471615,0,0,1,0,1,1,0.00031950857172983636,20,15,0.00010001080439561275,11,0
20,2,0,0,5.3910332750477785,0,1,0,0,1,1,0.0003156794331802826,18,9,0.00019040762259816461,15,0
20,2,0,0,6.7323298888760235,0,1,0,0,1,1,8.822696276546141e-05,4,5,0.00011457725729916605,4,0
20,2,0,0,6.236545699940093,0,1,0,0,1,1,0.00037068409602184795,20,8,0.00013371716517465054,13,0
20,2,0,0,8.32553861719197,0,1,0,0,1,2,0.00045352423601404594,10,12,0.0002565838294693784,5,0
20,2,0,0,7.076467987368173,0,0,1,0,1,1,9.539836977639688e-05,9,15,9.101501714208667e-05,10,0
20,2,0,0,6.238695649951252,0,0,1,0,1,2,0.0003199781669659283,13,10,0.00019175806219219434,11,0
20,2,0,0,6.867693412158277,0,0,1,0,1,1,0.00017087819302305404,11,12,0.0003837548316003402,19,1
20,2,0,0,6.1582282049859876,0,0,1,0,1,2,0.0001299390458613993,6,11,0.000512735957444072,22,0
20,2,0,0,9.910250631275483,0,1,0,0,2,2,0.0003229217003905152,8,8,0.000571706817147067,17,0
20,2,0,0,5.595380300805569,0,1,0,0,1,1,0.00020566349377918635,11,8,0.0002487047260275848,8,0
20,2,0,0,4.829353196876964,0,0,1,0,1,1,0.00013366122040955035,10,13,0.000426155172353197,9,0
20,2,0,0,4.9996417526213905,0,1,0,0,1,2,9.442323880489873e-05,8,20,0.0002509695966780459,16,0
20,2,0,0,5.947460411609927,0,0,0,1,1,1,0.0001448047978681237,4,11,0.0002022581054198346,12,0
20,2,0,0,5.856102909177306,0,1,0,0,1,1,0.00012712433627764267,9,10,0.00046231830085604963,22,1
20,2,0,0,7.822436716636703,0,1,0,0,1,1,0.0002264062823169393,14,12,0.0004353112286805033,20,1
20,2,0,0,9.064824306341261,0,1,0,0,1,1,6.215012406960913e-05,8,14,0.00012647962946604654,8,0
20,2,0,0,4.682408966328894,0,1,0,0,1,2,4.495895724015212e-05,5,12,0.00016600742306716103,9,0
20,2,0,0,9.12463977190665,0,0,1,0,1,1,0.0003376307474363339,8,18,0.000271850911963006,9,0
20,2,0,0,4.679535267943399,0,0,1,0,1,1,0.00037194436468410906,18,10,0.00022013496922085023,21,0
20,2,0,0,9.109766161441197,0,1,0,0,1,1,0.0002220424001954725,11,9,0.00037762665289416,10,0
20,2,0,0,6.945513384584739,0,0,1,0,1,1,0.0003561413338064236,9,11,0.00033085267931301466,13,0
20,2,0,0,6.727276024107369,0,1,0,0,1,1,0.00020670264148828433,11,13,0.00022857221476562748,13,0
